ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
3048,HUMAN_OBSERVATION,CLO,,2016,6,16,-33.78874,150.90115,Dacelo (Dacelo) novaeguineae,kookaburra
3057,HUMAN_OBSERVATION,CLO,,2016,12,6,-34.088314,150.67383,Dacelo (Dacelo) novaeguineae,kookaburra
3079,HUMAN_OBSERVATION,CLO,,2016,3,13,-33.566154,150.92575,Dacelo (Dacelo) novaeguineae,kookaburra
3088,HUMAN_OBSERVATION,CLO,,2016,12,21,-33.688393,151.28128,Dacelo (Dacelo) novaeguineae,kookaburra
3097,HUMAN_OBSERVATION,CLO,,2016,12,24,-33.77877,151.03368,Dacelo (Dacelo) novaeguineae,kookaburra
3105,HUMAN_OBSERVATION,CLO,,2016,12,23,-33.566154,150.92575,Dacelo (Dacelo) novaeguineae,kookaburra
3116,HUMAN_OBSERVATION,CLO,,2016,12,20,-33.64979,151.10193,Dacelo (Dacelo) novaeguineae,kookaburra
3127,HUMAN_OBSERVATION,CLO,,2016,3,8,-34.25259,150.71736,Dacelo (Dacelo) novaeguineae,kookaburra
3132,HUMAN_OBSERVATION,CLO,,2016,9,24,-33.94583,151.15388,Dacelo (Dacelo) novaeguineae,kookaburra
3135,HUMAN_OBSERVATION,CLO,,2016,9,15,-34.25259,150.71736,Dacelo (Dacelo) novaeguineae,kookaburra
